freq	leg_stat	age	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A	PER_PRSC	JUVENILE	NR	Montenegro	679.0	542.0	478.0	346.0	408.0	388.0	236.0	244.0	403.0	410.0	462.0	493.0	410.0	462.0	411.0	451.0
A	PER_PRSC	JUVENILE	NR	North Macedonia										578.0		525.0	610.0	589.0	473.0	433.0
A	PER_PRSC	JUVENILE	NR	Netherlands	36577.0	31742.0	28126.0	25907.0	23095.0	19255.0	16964.0	15783.0	15841.0	13514.0	12057.0	15452.0	13836.0	13435.0	12988.0	13168.0
A	PER_PRSC	JUVENILE	NR	Norway	3970.0	3398.0	3003.0	2587.0	2184.0	1932.0	1826.0	1450.0	1424.0	1323.0	1472.0	1434.0	1484.0	1540.0	1397.0	1447.0
A	PER_PRSC	JUVENILE	NR	Poland			55972.0		43487.0	25089.0										
A	PER_PRSC	JUVENILE	NR	Portugal	14840.0	12918.0	12081.0	11316.0	10724.0	9149.0	6314.0	8392.0	8141.0	6977.0	5911.0	5588.0	4035.0	4825.0	5128.0	4376.0
A	PER_PRSC	JUVENILE	NR	Romania	4140.0	3926.0	3955.0	4148.0	4035.0	4431.0	2966.0	3548.0	3883.0	3882.0	3704.0	3850.0	3451.0	3285.0	3527.0	3194.0
A	PER_PRSC	JUVENILE	NR	Serbia		7291.0	5346.0	4780.0	4463.0	4796.0	3811.0	8330.0	7544.0	7833.0	7562.0	8049.0	6353.0	5727.0	6057.0	6605.0
A	PER_PRSC	JUVENILE	NR	Sweden	15172.0	15248.0	14037.0	12048.0	10072.0	9008.0	8768.0	9061.0	9087.0	9664.0	9172.0	9325.0	10253.0	9297.0	9596.0	10384.0
A	PER_PRSC	JUVENILE	NR	Slovenia	814.0	629.0	629.0	529.0	627.0	576.0	500.0	447.0	402.0	329.0	246.0	333.0	364.0	377.0	294.0	381.0
A	PER_PRSC	JUVENILE	NR	Slovakia			4072.0	3934.0	3682.0	3516.0	2089.0	1779.0	1540.0	1980.0	1989.0	1687.0	1587.0	1539.0	1330.0	1391.0
A	PER_PRSC	JUVENILE	NR	Turkey		206383.0	245175.0	256656.0	286641.0	149882.0	150368.0	143913.0	122202.0	124729.0	142689.0	174703.0	134879.0	139347.0	177257.0	182974.0
A	PER_PRSC	JUVENILE	NR	England and Wales	110963.0	103553.0	96477.0	83104.0	62821.0	49735.0	43977.0	39731.0	35927.0							
A	PER_PRSC	JUVENILE	NR	Scotland	5344.0	4280.0	3505.0	2960.0	2243.0	1732.0	1524.0			1776.0						
A	PER_PRSC	JUVENILE	NR	Northern Ireland			2261.0	1891.0	1565.0	2256.0	1537.0	1344.0	1030.0	1180.0	963.0					
A	PER_PRSC	JUVENILE	NR	Kosovo	2982.0	2467.0	2579.0	2613.0	2058.0	2131.0	2233.0	2531.0	2906.0	4026.0	4234.0	3225.0				
A	PER_PRSC	JUVENILE	P_HTHAB	Albania							143.13	144.26	118.09	87.44	87.93	73.32	65.72	93.92	84.74	84.29
A	PER_PRSC	JUVENILE	P_HTHAB	Austria	4179.87	4019.32	3731.93	3561.36	3481.37	3353.76	2833.45	3268.84	3364.78	3393.41	3569.26	2226.43	1951.55	1950.99	2264.43	2281.97
A	PER_PRSC	JUVENILE	P_HTHAB	Belgium	3800.81	3613.96	3713.6	3506.72	2755.95	2559.86	2486.32	2468.44	2590.94	2553.3	2472.88	2638.99	2962.83	2754.38	2545.9	2845.77
A	PER_PRSC	JUVENILE	P_HTHAB	Bulgaria	271.03	230.72	244.35	247.03	201.2	186.67	156.02	118.17	116.73	127.0	106.64	111.7	95.74	92.06	95.66	81.11
A	PER_PRSC	JUVENILE	P_HTHAB	Cyprus	491.92	515.94	495.08	425.58	384.05	313.15	205.98	227.49	198.89	242.83	182.71	209.76	265.61	244.35	253.72	
A	PER_PRSC	JUVENILE	P_HTHAB	Czechia	315.6	292.89	216.31	204.94	200.2	160.45	139.01	120.09	108.76	109.01	108.22	105.11	91.72	82.28	82.23	90.19
A	PER_PRSC	JUVENILE	P_HTHAB	Germany	719.55	724.51	673.94	633.59	570.66	506.48	457.23									
A	PER_PRSC	JUVENILE	P_HTHAB	Denmark	64.94	66.02	63.43	61.21	62.43	225.91	205.28	224.46	195.55	184.47	197.51	210.79	236.65	259.15	247.02	269.41
A	PER_PRSC	JUVENILE	P_HTHAB	Finland	1068.86	1150.66	1142.35	1119.9	957.32	852.95	799.77	826.04	702.85	332.77	303.21	311.6	323.91	357.36	363.39	454.69
A	PER_PRSC	JUVENILE	P_HTHAB	France				523.02	452.13	446.16	426.87	425.46	438.23	439.24	457.4	443.98	336.81	321.69	314.21	340.58
A	PER_PRSC	JUVENILE	P_HTHAB	Croatia	418.47	392.97	406.21	421.61	392.49	324.72	251.59	227.81	205.16	215.28	166.85	171.94	154.73	144.54	158.26	165.05
A	PER_PRSC	JUVENILE	P_HTHAB	Hungary	427.09	353.7	390.86	364.19	330.63	344.05	302.0	265.74	241.16	213.37		286.13	290.24	276.56	296.83	341.66
A	PER_PRSC	JUVENILE	P_HTHAB	Iceland	179.58			72.12	257.98	219.41	188.66	217.48	139.53	126.59	129.38	144.97	146.26	121.31	131.54	36.59
A	PER_PRSC	JUVENILE	P_HTHAB	Italy	185.68	422.9	450.07	411.44	459.92	423.25	394.6	416.39	389.7	400.68	385.78					
A	PER_PRSC	JUVENILE	P_HTHAB	Liechtenstein								867.18	463.04	772.13	441.18		3552.63	540.21	614.06	580.33
A	PER_PRSC	JUVENILE	P_HTHAB	Lithuania	409.48	394.85	350.64	346.12	290.51	313.56	328.92	282.0	228.87	285.67	210.13	172.15	153.73	77.58	60.93	69.4
A	PER_PRSC	JUVENILE	P_HTHAB	Luxembourg								4.42	1038.08	783.29	500.83	564.52	425.15	440.93	383.23	
A	PER_PRSC	JUVENILE	P_HTHAB	Latvia					177.21	164.26	146.31	141.11	155.27	146.13	135.47	122.63	126.02	104.87	97.8	75.27
A	PER_PRSC	JUVENILE	P_HTHAB	Montenegro	453.83	365.09	323.64	237.52	283.07	271.83	167.35	174.51	290.54	314.32	336.97	384.38	303.8	365.15	309.36	340.77
A	PER_PRSC	JUVENILE	P_HTHAB	North Macedonia										146.82		128.0	150.41	146.7	134.42	117.43
A	PER_PRSC	JUVENILE	P_HTHAB	Netherlands	1031.47	899.24	800.29	739.76	662.36	555.94	492.74	460.25	463.65	396.99	356.07	460.19	414.59	405.74	393.48	397.45
A	PER_PRSC	JUVENILE	P_HTHAB	Norway	83.81	70.8	61.81	52.58	43.8	181.84	162.3	128.8	126.35	116.97	130.38	127.75	132.66	138.53	126.02	130.1
A	PER_PRSC	JUVENILE	P_HTHAB	Poland			770.32		613.99	358.17										
A	PER_PRSC	JUVENILE	P_HTHAB	Portugal	744.86	653.2	617.06	586.52	563.77	486.79	340.75	459.68	451.73	391.94	336.73	323.07	235.78	285.35	306.94	261.58
A	PER_PRSC	JUVENILE	P_HTHAB	Romania	99.66	100.64	99.7	105.67	105.04	117.04	79.25	95.0	104.26	104.79	100.45	105.28	94.69	89.97	94.36	85.68
A	PER_PRSC	JUVENILE	P_HTHAB	Serbia		530.03	393.27	369.9	349.81	379.99	306.16	674.81	615.06	641.67	621.31	663.68	527.54	479.8	511.97	570.87
A	PER_PRSC	JUVENILE	P_HTHAB	Sweden	165.22	164.73	150.28	127.96	106.21	467.19	449.07	456.41	448.72	465.42	432.32	432.64	470.21	424.64	436.53	473.12
A	PER_PRSC	JUVENILE	P_HTHAB	Slovenia	235.82	181.35	180.71	150.84	177.48	161.8	139.67	124.2	110.98	90.32	67.12	90.31	98.01	100.75	78.11	100.64
A	PER_PRSC	JUVENILE	P_HTHAB	Slovakia			389.1	381.77	361.4	348.24	207.85	177.63	154.04	197.48	197.52	166.71	165.28	149.68	128.82	134.53
A	PER_PRSC	JUVENILE	P_HTHAB	Turkey		917.37	1083.0	1130.67	1262.22	660.5	660.62	630.13	534.32	544.88	623.55	762.22	589.59	612.5	779.55	810.39
A	PER_PRSC	JUVENILE	P_HTHAB	England and Wales	938.92	873.48	811.39	695.84	522.91	411.19	361.09	324.11	291.09							
A	PER_PRSC	JUVENILE	P_HTHAB	Scotland	507.71	406.68	334.12	283.61	215.67	167.11	147.45			172.27						
A	PER_PRSC	JUVENILE	P_HTHAB	Northern Ireland			525.64	439.15	362.89	522.46	355.3	309.96	236.9	286.49						
A	PER_PRSC	JUVENILE	P_HTHAB	Kosovo									496.43	727.42	758.69	604.57				
A	PER_PRSC	TOTAL	NR	Albania	11882.0	11389.0	10857.0	10882.0	11484.0	12043.0	19322.0	19721.0	17446.0	16356.0	16249.0	14723.0	13409.0	16196.0	16246.0	13963.0
A	PER_PRSC	TOTAL	NR	Austria	303762.0	285550.0	278848.0	283954.0	286507.0	286949.0	303654.0	303037.0	310090.0	313381.0	300664.0	332622.0	305834.0	301567.0	336157.0	364380.0
A	PER_PRSC	TOTAL	NR	Bosnia and Herzegovina	20950.0	19273.0	20010.0	22448.0	22677.0	20363.0	21064.0	20026.0	17223.0	15922.0	15038.0	13890.0	11452.0	13365.0	12532.0	12532.0
A	PER_PRSC	TOTAL	NR	Belgium	613091.0	635294.0	638423.0	637694.0	591321.0	581896.0	582356.0	557098.0	541718.0	537912.0	546725.0	584716.0	677467.0	633613.0	562478.0	567321.0
A	PER_PRSC	TOTAL	NR	Bulgaria	52149.0	52883.0	55210.0	57063.0	49484.0	47243.0	43077.0	38861.0	38469.0	37087.0	33318.0	31993.0	30861.0	31764.0	30915.0	30360.0
A	PER_PRSC	TOTAL	NR	Cyprus	103829.0	102179.0	117854.0	138744.0	129126.0	104344.0	125843.0	96039.0	82891.0	70960.0	60282.0	71190.0	53630.0	58704.0	64276.0	
A	PER_PRSC	TOTAL	NR	Czechia	110410.0	113215.0	101133.0	102767.0	103179.0	105678.0	103408.0	91472.0	84846.0	77220.0	76723.0	77321.0	67780.0	64381.0	68429.0	70441.0
A	PER_PRSC	TOTAL	NR	Germany	1087842.0	1056809.0	1018006.0	1003458.0	960225.0	935788.0	923384.0	910681.0	900615.0							
A	PER_PRSC	TOTAL	NR	Denmark	58514.0	61948.0	61247.0	73097.0	96034.0	82145.0	78027.0	96239.0	89569.0	86656.0	99350.0	99262.0	97679.0	88113.0	96060.0	94074.0
A	PER_PRSC	TOTAL	NR	Estonia	13804.0	11920.0	11010.0	11213.0	10467.0	9542.0	8629.0	8047.0	8524.0	7241.0	6226.0	6053.0	5008.0	4636.0	3795.0	3278.0
A	PER_PRSC	TOTAL	NR	Greece														8566.0	7196.0	11320.0
A	PER_PRSC	TOTAL	NR	Finland	241948.0	210456.0	210036.0	207064.0	195272.0	186695.0	176748.0	185292.0	159319.0	85679.0	86331.0	86284.0	83632.0	84363.0	81094.0	82674.0
A	PER_PRSC	TOTAL	NR	France				689029.0	675702.0	669663.0	667382.0	666048.0	676408.0	674848.0	698863.0	695807.0	605013.0	653017.0	660480.0	668036.0
A	PER_PRSC	TOTAL	NR	Croatia	74640.0			70250.0	66068.0	58477.0	53088.0	59427.0	61726.0	59756.0	55266.0	53883.0	49351.0	48872.0	47100.0	46740.0
A	PER_PRSC	TOTAL	NR	Hungary	92706.0	92640.0	100082.0	88032.0	76765.0	79032.0	79835.0	75306.0	73915.0	68280.0		108483.0	111677.0	119159.0	116642.0	125111.0
A	PER_PRSC	TOTAL	NR	Ireland		90193.0	84139.0	76881.0	65161.0											
A	PER_PRSC	TOTAL	NR	Iceland	3224.0			1957.0	2611.0	2837.0	2489.0	2395.0	2333.0	2286.0	2419.0	2784.0	2643.0	2164.0	2012.0	1664.0
A	PER_PRSC	TOTAL	NR	Italy	563948.0	1577949.0	1561537.0	1543054.0	1567225.0	1578135.0	1648465.0	1610131.0	1546612.0	1424399.0	1861598.0					
A	PER_PRSC	TOTAL	NR	Liechtenstein	2089.0	2967.0	2864.0	1066.0	1086.0		1078.0	1008.0	964.0	1087.0	1051.0		1284.0	1215.0	1393.0	1134.0
A	PER_PRSC	TOTAL	NR	Lithuania	16630.0	17610.0	18275.0	18436.0	20283.0	22945.0	22742.0	19661.0	17612.0	24899.0	21128.0	19019.0	18023.0	16278.0	16143.0	15804.0
A	PER_PRSC	TOTAL	NR	Luxembourg									16232.0	14172.0	10443.0	10942.0	9468.0	9786.0	9746.0	10320.0
A	PER_PRSC	TOTAL	NR	Latvia	12685.0	12328.0	10937.0	12890.0	13563.0	12397.0	9164.0	10060.0	10613.0	9785.0	9375.0	9408.0	9233.0	8811.0	8548.0	8842.0
A	PER_PRSC	TOTAL	NR	Montenegro	8677.0	7126.0	5588.0	5684.0	5554.0	7745.0	7393.0	6953.0	7334.0	7837.0	8642.0	8658.0	10134.0	10039.0	9161.0	9227.0
A	PER_PRSC	TOTAL	NR	North Macedonia	26409.0	30404.0	30004.0	31284.0	31860.0	34436.0	37164.0			21460.0		12780.0	14314.0	12822.0	12902.0	12007.0
A	PER_PRSC	TOTAL	NR	Malta		1844.0		1577.0	1571.0	2903.0	2858.0	2697.0	1720.0	2311.0						
A	PER_PRSC	TOTAL	NR	Netherlands	252197.0	226509.0	208420.0	227953.0	222851.0	206328.0	208288.0	187950.0	186386.0	170789.0	166355.0	184416.0	168656.0	160641.0	179383.0	175654.0
A	PER_PRSC	TOTAL	NR	Norway	69958.0	66920.0	68185.0	66699.0	65654.0	66696.0	64977.0	64274.0	64500.0	57781.0	55414.0	53183.0	49948.0	46737.0	45053.0	43183.0
A	PER_PRSC	TOTAL	NR	Poland	555091.0	557119.0	549815.0	560949.0	533408.0	505927.0	361825.0	323612.0	389212.0	269512.0	269002.0	286620.0	260763.0	302338.0	241927.0	232739.0
A	PER_PRSC	TOTAL	NR	Portugal	141109.0	125260.0	124186.0	120604.0	120719.0	110682.0	80519.0	90477.0	86209.0	78158.0	69788.0	67461.0	51564.0	63669.0	67703.0	62131.0
A	PER_PRSC	TOTAL	NR	Romania	45073.0	49743.0	56949.0	60980.0	59739.0	65711.0	50342.0	58909.0	145851.0	132313.0	133354.0	133339.0	120231.0	125410.0	124858.0	123071.0
A	PER_PRSC	TOTAL	NR	Serbia	61740.0	63771.0	54908.0	54939.0	58955.0	58423.0	41011.0	123728.0	113191.0	105084.0	111546.0	104027.0	92072.0	90260.0	86788.0	85886.0
A	PER_PRSC	TOTAL	NR	Sweden	97464.0	100945.0	101438.0	98192.0	94198.0	87868.0	85238.0	84067.0	80325.0	82664.0	85145.0	86928.0	90784.0	87196.0	85990.0	88403.0
A	PER_PRSC	TOTAL	NR	Slovenia	15080.0	14511.0	14680.0	13867.0	13039.0	12815.0	12299.0	12093.0	11388.0	11065.0	8856.0	8886.0	8865.0	8119.0	7643.0	8006.0
A	PER_PRSC	TOTAL	NR	Slovakia	51029.0	53413.0	53557.0	52010.0	54100.0	53899.0	51733.0	45551.0	40679.0	39678.0	35748.0	34102.0	31866.0	29362.0	29913.0	29059.0
A	PER_PRSC	TOTAL	NR	Turkey		3154560.0	3287783.0	3317023.0	3474826.0	2556189.0	2590829.0	2614148.0	2387388.0	2649035.0	3077013.0	4409513.0	3860256.0	4567925.0	4866082.0	4808274.0
A	PER_PRSC	TOTAL	NR	England and Wales	1629113.0	1682888.0	1642548.0	1570312.0	1475470.0	1432318.0	1458921.0	1481472.0	1445304.0							
A	PER_PRSC	TOTAL	NR	Scotland	70136.0	66343.0	62999.0	62104.0	57010.0	55829.0	56714.0			95254.0						
A	PER_PRSC	TOTAL	NR	Northern Ireland			43725.0	38330.0	38422.0	48200.0	31480.0	29316.0	27649.0	28354.0	29308.0					
A	PER_PRSC	TOTAL	NR	Kosovo			29906.0	38323.0	36224.0	30869.0	27089.0	35844.0	39291.0	42469.0	38675.0	33124.0				
A	PER_PRSC	TOTAL	P_HTHAB	Albania	374.82	357.62		384.29			667.21	683.38	606.69	568.59	566.1	514.35	471.16	572.35	581.55	505.58
A	PER_PRSC	TOTAL	P_HTHAB	Austria	3656.26	3425.91	3338.84	3390.43	3407.5	3395.1	3569.13	3529.87	3564.06	3572.16	3408.01	3754.72	3435.93	3376.0	3743.84	4002.08
A	PER_PRSC	TOTAL	P_HTHAB	Bosnia and Herzegovina	545.03	501.38	520.55	584.1	590.66											
A	PER_PRSC	TOTAL	P_HTHAB	Belgium	5747.62	5908.02	5889.56	5796.88	5329.69	5213.35	5208.52	4957.59	4789.25	4738.59	4796.43	5104.23	5879.54	5483.56	4841.59	4831.23
A	PER_PRSC	TOTAL	P_HTHAB	Bulgaria	693.66	708.21	743.89	774.32	675.34	648.54	594.52	539.57	537.74	522.22	472.59	457.04	443.95	459.25	476.9	470.86
A	PER_PRSC	TOTAL	P_HTHAB	Cyprus	13374.29	12821.58	14387.53	16522.04	14979.62	12050.66	14667.02	11338.62	9771.21	8301.34	6975.18	8127.65	6039.38	6551.73	7104.64	
A	PER_PRSC	TOTAL	P_HTHAB	Czechia	1067.44	1085.91	966.66	979.97	982.15	1004.91	983.67	868.0	803.93	729.95	723.12	726.03	633.82	613.45	650.67	650.57
A	PER_PRSC	TOTAL	P_HTHAB	Germany	1323.12	1288.75	1244.47	1250.85	1195.38	1162.13	1143.26	1121.56	1095.96							
A	PER_PRSC	TOTAL	P_HTHAB	Denmark	1068.59	1123.99	1106.59	1314.55	1720.88	1466.19	1386.6	1700.42	1569.39	1507.38	1718.5	1709.62	1677.54	1508.77	1635.5	1585.7
A	PER_PRSC	TOTAL	P_HTHAB	Estonia	1031.35	892.39	825.78	843.3	789.83	722.78	655.79	612.0	647.75	550.38	471.98	456.89	376.83	348.55	284.95	239.99
A	PER_PRSC	TOTAL	P_HTHAB	Greece														80.22	68.8	108.7
A	PER_PRSC	TOTAL	P_HTHAB	Finland	4564.64	3951.25	3924.86	3852.16	3615.3	3440.32	3242.33	3386.34	2903.41	1556.87	1565.92	1563.71	1513.62	1524.51	1461.62	1485.88
A	PER_PRSC	TOTAL	P_HTHAB	France				1060.39	1035.13	1020.82	1008.65	1002.21	1015.04	1010.1	1042.67	1035.77	896.67	964.17	969.99	978.42
A	PER_PRSC	TOTAL	P_HTHAB	Croatia	1731.0			1637.58	1545.09	1372.01	1250.07	1406.45	1472.94	1438.44	1346.15	1321.88	1216.09	1210.8	1219.48	1213.74
A	PER_PRSC	TOTAL	P_HTHAB	Hungary	922.87	923.54	999.39	881.58	772.91	797.59	808.26	764.1	751.9	696.91		1110.06	1152.57	1234.62	1213.71	1303.27
A	PER_PRSC	TOTAL	P_HTHAB	Ireland		1994.84	1849.44	1681.97	1421.89											
A	PER_PRSC	TOTAL	P_HTHAB	Iceland	1022.0			614.54	817.02	881.45	764.27	727.74	701.59	675.63	694.22	779.85	725.83	586.78	534.75	429.13
A	PER_PRSC	TOTAL	P_HTHAB	Italy	961.5	2674.46	2638.17	2599.28	2638.68	2644.1	2712.06	2648.43	2549.41	2350.9	3077.84					
A	PER_PRSC	TOTAL	P_HTHAB	Liechtenstein	5908.47	8336.85	7979.05	2948.91	2977.38		2903.39	2697.64	2562.33	2874.9	2757.52		3313.8	3111.0	3543.81	2858.08
A	PER_PRSC	TOTAL	P_HTHAB	Lithuania	517.65	553.1	581.64	603.95	675.28	772.06	772.62	673.03	609.72	874.29	752.18	680.66	641.39	579.13	575.3	553.11
A	PER_PRSC	TOTAL	P_HTHAB	Luxembourg									2816.84	2399.32	1734.7	1782.39	1512.2	1541.76	1510.08	1561.72
A	PER_PRSC	TOTAL	P_HTHAB	Latvia	578.75	569.99	515.77	621.32	663.29	612.55	457.86	506.52	539.02	501.77	484.65	490.01	483.99	465.4	455.71	469.57
A	PER_PRSC	TOTAL	P_HTHAB	Montenegro	1409.65	1154.65	902.74	917.0	895.36	1247.4	1189.5	1117.67	1178.69	1259.18	1388.59	1391.55	1629.59	1617.27	1483.12	1496.2
A	PER_PRSC	TOTAL	P_HTHAB	North Macedonia	1291.28	1484.12	1461.67	1520.65	1546.76	1669.79	1799.04			1034.86		615.27	689.41	619.78	702.3	656.14
A	PER_PRSC	TOTAL	P_HTHAB	Malta		448.74		380.01	376.25	688.95	665.54	613.39	381.87	502.07						
A	PER_PRSC	TOTAL	P_HTHAB	Netherlands	1537.28	1373.97	1257.44	1368.61	1332.02	1229.64	1237.65	1112.08	1097.74	999.85	968.25	1067.09	968.87	919.24	1019.76	986.19
A	PER_PRSC	TOTAL	P_HTHAB	Norway	1476.79	1394.38	1403.5	1355.59	1316.8	1320.38	1272.07	1244.05	1237.83	1098.85	1046.41	998.14	930.55	866.89	830.43	786.72
A	PER_PRSC	TOTAL	P_HTHAB	Poland	1456.33	1460.88	1446.01	1473.75	1401.35	1329.2	951.72	851.48	1025.13	709.75	708.33	754.8	686.98	798.99	655.81	633.24
A	PER_PRSC	TOTAL	P_HTHAB	Portugal	1337.1	1185.84	1174.5	1140.71	1145.08	1055.39	772.19	872.08	833.64	758.11	678.14	656.45	496.98	612.54	649.67	590.79
A	PER_PRSC	TOTAL	P_HTHAB	Romania	218.42	243.36	265.35	284.77	297.27	328.23	252.37	296.46	738.09	673.56	682.69	686.8	622.03	653.12	655.68	645.89
A	PER_PRSC	TOTAL	P_HTHAB	Serbia	838.23	869.41	751.48	757.62	816.93	813.52	573.84	1739.12	1599.56	1492.61	1593.19	1493.83	1329.23	1313.53	1276.84	1293.23
A	PER_PRSC	TOTAL	P_HTHAB	Sweden	1061.36	1090.55	1085.98	1042.87	993.35	919.52	883.77	862.46	815.4	827.04	841.33	849.72	879.04	840.1	822.69	840.21
A	PER_PRSC	TOTAL	P_HTHAB	Slovenia	750.15	714.0	717.16	676.38	634.35	622.44	596.72	586.22	551.69	535.6	428.47	427.03	422.98	384.97	362.71	378.18
A	PER_PRSC	TOTAL	P_HTHAB	Slovakia	949.19	992.36	993.56	964.5	1001.05	996.13	955.2	840.22	749.67	730.0	656.76	625.68	583.85	537.79	550.41	535.28
A	PER_PRSC	TOTAL	P_HTHAB	Turkey		4410.92	4531.04	4499.31	4650.2	3379.98	3379.29	3364.59	3031.95	3318.97	3807.69	5377.2	4642.24	5463.09	5746.42	5638.25
A	PER_PRSC	TOTAL	P_HTHAB	England and Wales	2982.89	3057.62	2961.43	2807.52	2617.47	2523.53	2551.61	2568.81	2485.59							
A	PER_PRSC	TOTAL	P_HTHAB	Scotland	1352.42	1271.69	1200.77	1176.08	1074.39	1049.39	1062.57			1759.17						
A	PER_PRSC	TOTAL	P_HTHAB	Northern Ireland			2430.49	2118.22	2112.33	2638.7	1715.26	1587.89	1488.87	1518.99						
A	PER_PRSC	TOTAL	P_HTHAB	Kosovo			1354.37	2135.96					2217.82	2381.18	2150.4	1844.66				
A	PER_SUSP	ADULT	NR	Albania	11658.0	10565.0	13386.0	16037.0	18879.0	20181.0	28010.0	34829.0	32692.0	33998.0	38058.0	41708.0	37648.0	37388.0	36425.0	37484.0
A	PER_SUSP	ADULT	NR	Austria	197073.0	206517.0	204171.0	224647.0	227081.0	229763.0	221876.0	220426.0	237511.0	236010.0	252356.0	261732.0	239195.0	229776.0	258111.0	285917.0
A	PER_SUSP	ADULT	NR	Bosnia and Herzegovina	8890.0	23207.0	24758.0	26267.0	26975.0	24849.0	23920.0	21245.0	20851.0		18576.0	16958.0	17753.0	18666.0	17714.0	17795.0
A	PER_SUSP	ADULT	NR	Belgium	201927.0	209439.0	208322.0	217333.0	211998.0	214136.0	214556.0	155961.0	173384.0	178782.0	182076.0	186966.0	290485.0	221294.0	180563.0	177982.0
A	PER_SUSP	ADULT	NR	Bulgaria	49188.0	50688.0	54126.0	45506.0	40734.0	39544.0	49873.0	47838.0	47403.0	44520.0	42553.0	40380.0	39371.0	39561.0	40292.0	42002.0
A	PER_SUSP	ADULT	NR	Switzerland		113079.0	104436.0	105193.0	111561.0	114073.0	105311.0	108601.0	109082.0	106705.0	109713.0	108746.0	102792.0	101780.0	107315.0	113499.0
A	PER_SUSP	ADULT	NR	Cyprus		3089.0		6073.0	6180.0	5772.0	5493.0	5162.0	4376.0	4550.0	4240.0	4264.0	3746.0	4152.0	5236.0	5217.0
A	PER_SUSP	ADULT	NR	Czechia	113316.0	115802.0	106989.0	109529.0	108169.0	113406.0	110430.0	98185.0	87067.0	80854.0	80529.0	81498.0	71350.0	66206.0	71484.0	74871.0
A	PER_SUSP	ADULT	NR	Germany	1888533.0	1898855.0	1829300.0	1812507.0	1818412.0	1834680.0	1890857.0	2071640.0	2060388.0	1856589.0	1803232.0	1769239.0	1743985.0	1668389.0	1811538.0	1935385.0
A	PER_SUSP	ADULT	NR	Denmark								32907.0	32616.0	31809.0	32455.0	34507.0	33984.0	33963.0	35548.0	32907.0
A	PER_SUSP	ADULT	NR	Estonia	15960.0	13947.0	15438.0	18088.0												
A	PER_SUSP	ADULT	NR	Greece	208493.0	190234.0	166522.0	126302.0	116692.0	94104.0	96467.0	105573.0	105532.0	109397.0	124257.0	122305.0	113139.0	112105.0	137187.0	148722.0
A	PER_SUSP	ADULT	NR	Spain	278712.0	314377.0	304543.0	358273.0	350563.0	349828.0	333246.0	357810.0	344110.0	351396.0	368856.0	384361.0	393045.0	428223.0	482113.0	530434.0
A	PER_SUSP	ADULT	NR	Finland	374884.0	419744.0	434276.0	437680.0	392255.0	402722.0	378862.0	379571.0	383533.0	396642.0	428626.0	400423.0	275253.0	132950.0	126013.0	127746.0
A	PER_SUSP	ADULT	NR	France	964572.0	960225.0	930072.0	965273.0	950741.0	911467.0	921805.0	954024.0	927748.0	935787.0	1409897.0	1437100.0	1354818.0	1522391.0	1576209.0	1664331.0
A	PER_SUSP	ADULT	NR	Croatia	28165.0	29384.0	27929.0	27818.0	24696.0	20323.0	18282.0	18206.0	17316.0	16526.0	16178.0	17392.0	17956.0	19501.0	19645.0	21576.0
A	PER_SUSP	ADULT	NR	Hungary	138936.0	129154.0	147266.0	140178.0	131801.0	129985.0	108470.0	95759.0	87916.0	83532.0	3994.0	9683.0	9787.0	9415.0	10282.0	11341.0
A	PER_SUSP	ADULT	NR	Ireland											111727.0	103624.0	98652.0	87991.0	93262.0	95983.0
A	PER_SUSP	ADULT	NR	Iceland				3742.0	3540.0		5211.0	4966.0	5454.0	6057.0	6497.0	6056.0	5350.0	5502.0	5445.0	5900.0
A	PER_SUSP	ADULT	NR	Italy	857967.0	838971.0	838284.0	868663.0	901871.0	945940.0	948834.0	926478.0	859183.0	846536.0	838936.0	825233.0	775227.0	800432.0	783790.0	763736.0
A	PER_SUSP	ADULT	NR	Liechtenstein	1186.0	1344.0	882.0	1264.0	525.0		1622.0	1638.0	1579.0			489.0	526.0	451.0	476.0	
A	PER_SUSP	ADULT	NR	Lithuania	17486.0	18180.0	19081.0	19179.0	24216.0	28271.0	28139.0	24800.0	19658.0	26089.0	22819.0	22277.0	23708.0	21362.0	21724.0	21180.0
A	PER_SUSP	ADULT	NR	Luxembourg	16017.0	19949.0	17998.0	21546.0	23455.0	24426.0	26781.0	26060.0	25238.0	21691.0	23620.0	26402.0	29187.0	28730.0	30967.0	
A	PER_SUSP	ADULT	NR	Latvia	24189.0	22037.0	24076.0	22736.0	22820.0	20580.0	20728.0	21900.0	14144.0	13541.0	12628.0	12595.0	12032.0	12331.0	12233.0	12522.0
A	PER_SUSP	ADULT	NR	Montenegro	6421.0	6157.0	5692.0	4797.0	4014.0	4387.0	4007.0	3565.0	3315.0	3274.0	4058.0	3477.0	6295.0	5265.0	3809.0	3992.0
A	PER_SUSP	ADULT	NR	North Macedonia	18802.0	17211.0	17678.0	17616.0	15122.0	15826.0	15926.0	14464.0	14600.0	13168.0						
A	PER_SUSP	ADULT	NR	Malta	3262.0	3369.0	4118.0	4654.0	4773.0	4949.0	5024.0	5121.0	5038.0	5160.0	5539.0	5012.0	5142.0	5723.0	5628.0	6242.0
